,Bid,Ask,IV,Open Int,Time to Maturity (years),Log Moneyness,Strike,Mid,Inv Spread
4275,248.8,250.3,0.1829,130,0.2,-0.0828798981976018,2650.0,249.55,0.6666666666666666
1384,79.8,81.3,0.1313,68,0.03561643835616438,-0.026035999221073018,2805.0,80.55,0.6666666666666666
2207,88.4,89.9,0.1418,6,0.06027397260273973,-0.026035999221073018,2805.0,89.15,0.6666666666666666
2208,84.1,85.6,0.1396,5,0.06027397260273973,-0.02425505485007828,2810.0,84.85,0.6666666666666666
2382,130.3,131.8,0.1622,99,0.06575342465753424,-0.04220885846667405,2760.0,131.05,0.6666666666666666
2384,121.2,122.7,0.1579,50,0.06575342465753424,-0.038592217996485594,2770.0,121.95,0.6666666666666666
2801,110.4,111.9,0.1481,6565,0.08493150684931507,-0.03319166481648533,2785.0,111.15,0.6666666666666666
2800,114.8,116.3,0.1502,21,0.08493150684931507,-0.03498861049318696,2780.0,115.55,0.6666666666666666
2799,119.1,120.6,0.1517,42,0.08493150684931507,-0.0367887909973348,2775.0,119.85,0.6666666666666666
2798,123.5,125.0,0.1536,38,0.08493150684931507,-0.038592217996485594,2770.0,124.25,0.6666666666666666
2796,132.5,134.0,0.1577,13,0.08493150684931507,-0.04220885846667405,2760.0,133.25,0.6666666666666666
2794,141.5,143.0,0.1614,25,0.08493150684931507,-0.045838626517252706,2750.0,142.25,0.6666666666666666
2793,146.0,147.5,0.1631,60,0.08493150684931507,-0.04765846323423877,2745.0,146.75,0.6666666666666666
2792,150.6,152.1,0.1651,71,0.08493150684931507,-0.04948161779575385,2740.0,151.35,0.6666666666666666
476,42.8,44.3,0.1148,190,0.01643835616438356,-0.013635486022618026,2840.0,43.55,0.6666666666666666
2790,159.8,161.3,0.1689,47,0.08493150684931507,-0.0531379289988643,2730.0,160.55,0.6666666666666666
2789,164.4,165.9,0.1707,27,0.08493150684931507,-0.054971110080525236,2725.0,165.15,0.6666666666666666
4279,239.8,241.3,0.1805,35,0.2,-0.07911341540212498,2660.0,240.55,0.6666666666666666
475,47.2,48.7,0.1175,55,0.01643835616438356,-0.015397601016017283,2835.0,47.95,0.6666666666666666
1146,78.5,80.0,0.1455,307,0.024657534246575342,-0.026035999221073018,2805.0,79.25,0.6666666666666666
1148,73.9,75.4,0.1427,1521,0.024657534246575342,-0.02425505485007828,2810.0,74.65,0.6666666666666666
4299,195.4,196.9,0.1677,10,0.2,-0.06049090330412315,2710.0,196.15,0.6666666666666666
1526,68.9,70.4,0.1302,82,0.0410958904109589,-0.020702653245710502,2820.0,69.65,0.6666666666666666
4303,186.7,188.2,0.1651,21,0.2,-0.05680765788782678,2720.0,187.45,0.6666666666666666
1520,95.8,97.3,0.1453,4,0.0410958904109589,-0.03139794236245844,2790.0,96.55,0.6666666666666666
1154,60.4,61.9,0.1341,1578,0.024657534246575342,-0.018931173597328366,2825.0,61.15,0.6666666666666666
1152,64.8,66.3,0.1366,764,0.024657534246575342,-0.020702653245710502,2820.0,65.55,0.6666666666666666
312,36.8,38.3,0.1339,370,0.00821917808219178,-0.011876470617438477,2845.0,37.55,0.6666666666666666
2374,167.5,169.0,0.1787,1,0.06575342465753424,-0.05680765788782678,2720.0,168.25,0.6666666666666666
2377,153.4,154.9,0.1724,79,0.06575342465753424,-0.05130810232178815,2735.0,154.15,0.6666666666666666
309,50.4,51.9,0.145,1535,0.00821917808219178,-0.017162826540586398,2830.0,51.15,0.6666666666666666
474,51.7,53.2,0.1203,953,0.01643835616438356,-0.017162826540586398,2830.0,52.45,0.6666666666666666
4283,230.8,232.3,0.178,18,0.2,-0.07536106578357445,2670.0,231.55,0.6666666666666666
1525,73.2,74.7,0.1323,10,0.0410958904109589,-0.022477276604078996,2815.0,73.95,0.6666666666666666
1382,89.0,90.6,0.1366,82,0.03561643835616438,-0.02960743158867024,2795.0,89.8,0.6250000000000022
3893,141.0,142.6,0.1516,361,0.16164383561643836,-0.04039890322143458,2765.0,141.8,0.6250000000000022
2363,220.0,221.6,0.2006,1,0.06575342465753424,-0.07723548057792484,2665.0,220.8,0.6250000000000022
2062,141.6,143.2,0.1659,91,0.057534246575342465,-0.04765846323423877,2745.0,142.39999999999998,0.6250000000000022
1719,111.9,113.5,0.1559,26,0.04657534246575343,-0.0367887909973348,2775.0,112.7,0.6250000000000022
468,79.9,81.5,0.1379,499,0.01643835616438356,-0.027820121014574394,2800.0,80.7,0.6250000000000022
2379,144.0,145.6,0.168,26,0.06575342465753424,-0.04765846323423877,2745.0,144.8,0.6250000000000022
2371,181.6,183.2,0.1843,1,0.06575342465753424,-0.062337625897287814,2705.0,182.39999999999998,0.6250000000000022
473,56.2,57.8,0.1227,403,0.01643835616438356,-0.018931173597328366,2825.0,57.0,0.6250000000000022
2785,183.0,184.6,0.1782,470,0.08493150684931507,-0.062337625897287814,2705.0,183.8,0.6250000000000022
2066,123.0,124.6,0.1572,93,0.057534246575342465,-0.04039890322143458,2765.0,123.8,0.6250000000000022
2064,132.3,133.9,0.1619,50,0.057534246575342465,-0.04402209559085485,2755.0,133.10000000000002,0.6250000000000022
615,91.9,93.5,0.1542,50,0.021917808219178082,-0.03139794236245844,2790.0,92.7,0.6250000000000022
2783,192.4,194.0,0.1818,1,0.08493150684931507,-0.06604133383477213,2695.0,193.2,0.6250000000000022
1720,107.4,109.0,0.1543,91,0.04657534246575343,-0.03498861049318696,2780.0,108.2,0.6250000000000022
1510,142.9,144.5,0.1697,1,0.0410958904109589,-0.04948161779575385,2740.0,143.7,0.6250000000000022
4289,217.3,218.9,0.174,27,0.2,-0.06975881023490467,2685.0,218.10000000000002,0.6250000000000022
3722,150.5,152.1,0.1554,3349,0.14246575342465753,-0.045838626517252706,2750.0,151.3,0.6250000000000022
3721,154.9,156.5,0.1571,3,0.14246575342465753,-0.04765846323423877,2745.0,155.7,0.6250000000000022
3718,168.1,169.7,0.1616,45,0.14246575342465753,-0.0531379289988643,2730.0,168.89999999999998,0.6250000000000022
1514,123.7,125.3,0.159,3,0.0410958904109589,-0.04220885846667405,2760.0,124.5,0.6250000000000022
1513,128.5,130.1,0.1619,24,0.0410958904109589,-0.04402209559085485,2755.0,129.3,0.6250000000000022
4293,208.5,210.1,0.1716,29,0.2,-0.06604133383477213,2695.0,209.3,0.6250000000000022
1376,117.4,119.0,0.1525,1,0.03561643835616438,-0.04039890322143458,2765.0,118.2,0.6250000000000022
1726,80.5,82.1,0.1402,203,0.04657534246575343,-0.02425505485007828,2810.0,81.3,0.6250000000000022
3256,135.0,136.6,0.1554,77,0.10410958904109589,-0.04220885846667405,2760.0,135.8,0.6250000000000022
1385,75.2,76.8,0.1288,102,0.03561643835616438,-0.02425505485007828,2810.0,76.0,0.6250000000000022
4273,253.3,254.9,0.1842,5,0.2,-0.08476847288546992,2645.0,254.10000000000002,0.6250000000000022
3258,130.5,132.1,0.1533,109,0.10410958904109589,-0.04039890322143458,2765.0,131.3,0.6250000000000022
3264,117.5,119.1,0.1481,921,0.10410958904109589,-0.03498861049318696,2780.0,118.3,0.6250000000000022
3252,143.8,145.4,0.1586,179,0.10410958904109589,-0.045838626517252706,2750.0,144.60000000000002,0.6250000000000022
472,61.0,62.6,0.1279,106,0.01643835616438356,-0.020702653245710502,2820.0,61.8,0.6249999999999994
310,45.6,47.2,0.1389,792,0.00821917808219178,-0.015397601016017283,2835.0,46.400000000000006,0.6249999999999994
95,43.4,45.0,0.1433,97,0.0027397260273972603,-0.015397601016017283,2835.0,44.2,0.6249999999999994
2521,91.3,92.9,0.1398,10,0.07397260273972603,-0.026035999221073018,2805.0,92.1,0.6249999999999967
3529,126.1,127.7,0.1496,7,0.1232876712328767,-0.0367887909973348,2775.0,126.9,0.6249999999999967
620,68.3,69.9,0.1372,95,0.021917808219178082,-0.022477276604078996,2815.0,69.1,0.6249999999999967
1524,77.6,79.2,0.135,13,0.0410958904109589,-0.02425505485007828,2810.0,78.4,0.6249999999999967
3531,117.6,119.2,0.1462,29,0.1232876712328767,-0.03319166481648533,2785.0,118.4,0.6249999999999967
1381,93.6,95.2,0.1386,141,0.03561643835616438,-0.03139794236245844,2790.0,94.4,0.6249999999999967
1871,99.3,100.9,0.1443,2,0.0547945205479452,-0.03139794236245844,2790.0,100.1,0.6249999999999967
3530,121.8,123.4,0.1478,13,0.1232876712328767,-0.03498861049318696,2780.0,122.6,0.6249999999999967
1718,116.6,118.2,0.1587,20,0.04657534246575343,-0.038592217996485594,2770.0,117.4,0.6249999999999967
1132,111.6,113.2,0.1663,869,0.024657534246575342,-0.038592217996485594,2770.0,112.4,0.6249999999999967
3266,113.3,114.9,0.1466,237,0.10410958904109589,-0.03319166481648533,2785.0,114.1,0.6249999999999967
2206,92.8,94.4,0.1445,5,0.06027397260273973,-0.027820121014574394,2800.0,93.6,0.6249999999999967
3260,126.1,127.7,0.1514,298,0.10410958904109589,-0.038592217996485594,2770.0,126.9,0.6249999999999967
1108,170.2,171.8,0.2003,93,0.024657534246575342,-0.06049090330412315,2710.0,171.0,0.6249999999999911
3892,145.2,146.8,0.1529,1,0.16164383561643836,-0.04220885846667405,2760.0,146.0,0.6249999999999911
2364,215.2,216.8,0.1989,1,0.06575342465753424,-0.07536106578357445,2670.0,216.0,0.6249999999999911
3723,146.2,147.8,0.154,13,0.14246575342465753,-0.04402209559085485,2755.0,147.0,0.6249999999999911
2375,162.7,164.3,0.1763,359,0.06575342465753424,-0.054971110080525236,2725.0,163.5,0.6249999999999911
2787,173.7,175.3,0.1748,1,0.08493150684931507,-0.058647584809833946,2715.0,174.5,0.6249999999999911
2784,187.7,189.3,0.18,10,0.08493150684931507,-0.06418776518544925,2700.0,188.5,0.6249999999999911
3704,231.8,233.5,0.1827,240,0.14246575342465753,-0.07911341540212498,2660.0,232.65,0.588235294117651
3715,181.4,183.1,0.166,677,0.14246575342465753,-0.058647584809833946,2715.0,182.25,0.588235294117651
3707,217.9,219.6,0.1782,1040,0.14246575342465753,-0.07349015784776276,2675.0,218.75,0.588235294117651
3714,185.9,187.6,0.1675,131,0.14246575342465753,-0.06049090330412315,2710.0,186.75,0.588235294117651
3717,172.5,174.2,0.1631,1872,0.14246575342465753,-0.054971110080525236,2725.0,173.35,0.588235294117651
4271,257.7,259.4,0.1851,4,0.2,-0.08666062103750792,2640.0,258.54999999999995,0.588235294117651
71,163.0,164.7,0.0,5,0.0027397260273972603,-0.058647584809833946,2715.0,163.85,0.588235294117651
4269,262.3,264.0,0.1865,5,0.2,-0.08855635620240704,2635.0,263.15,0.588235294117651
4267,267.0,268.7,0.1882,1,0.2,-0.09045569200605948,2630.0,267.85,0.588235294117651
81,112.9,114.6,0.0,13,0.0027397260273972603,-0.04039890322143458,2765.0,113.75,0.588235294117651
4261,280.8,282.5,0.192,2,0.2,-0.0961754406788465,2615.0,281.65,0.588235294117651
302,83.9,85.6,0.1677,434,0.00821917808219178,-0.02960743158867024,2795.0,84.75,0.588235294117651
291,138.4,140.1,0.1841,133,0.00821917808219178,-0.04948161779575385,2740.0,139.25,0.588235294117651
290,143.4,145.1,0.1907,219,0.00821917808219178,-0.05130810232178815,2735.0,144.25,0.588235294117651
289,148.4,150.1,0.1971,459,0.00821917808219178,-0.0531379289988643,2730.0,149.25,0.588235294117651
276,213.3,215.0,0.0,15,0.00821917808219178,-0.07723548057792484,2665.0,214.15,0.588235294117651
86,87.9,89.6,0.0,78,0.0027397260273972603,-0.03139794236245844,2790.0,88.75,0.588235294117651
83,102.9,104.6,0.0,16,0.0027397260273972603,-0.0367887909973348,2775.0,103.75,0.588235294117651
4265,271.6,273.3,0.1895,16,0.2,-0.09235864215214558,2625.0,272.45000000000005,0.588235294117651
3240,170.8,172.5,0.1686,675,0.10410958904109589,-0.05680765788782678,2720.0,171.65,0.588235294117651
3528,130.3,132.0,0.1512,56,0.1232876712328767,-0.038592217996485594,2770.0,131.15,0.588235294117651
2360,234.5,236.2,0.2069,15,0.06575342465753424,-0.0828798981976018,2650.0,235.35,0.588235294117651
1104,180.0,181.7,0.2049,598,0.024657534246575342,-0.06418776518544925,2700.0,180.85,0.588235294117651
1122,135.8,137.5,0.1807,99,0.024657534246575342,-0.04765846323423877,2745.0,136.65,0.588235294117651
1136,101.9,103.6,0.1595,1311,0.024657534246575342,-0.03498861049318696,2780.0,102.75,0.588235294117651
2791,155.0,156.7,0.1665,35,0.08493150684931507,-0.05130810232178815,2735.0,155.85,0.588235294117651
2788,168.9,170.6,0.1723,14,0.08493150684931507,-0.05680765788782678,2720.0,169.75,0.588235294117651
2781,201.8,203.5,0.1855,9,0.08493150684931507,-0.06975881023490467,2685.0,202.65,0.588235294117651
2770,254.5,256.2,0.2057,10,0.08493150684931507,-0.09045569200605948,2630.0,255.35,0.588235294117651
1368,156.0,157.7,0.1706,1,0.03561643835616438,-0.054971110080525236,2725.0,156.85,0.588235294117651
1371,141.4,143.1,0.1637,2,0.03561643835616438,-0.04948161779575385,2740.0,142.25,0.588235294117651
2520,95.4,97.1,0.1413,10,0.07397260273972603,-0.027820121014574394,2800.0,96.25,0.588235294117651
1511,138.0,139.7,0.1667,1,0.0410958904109589,-0.04765846323423877,2745.0,138.85,0.588235294117651
2376,158.0,159.7,0.1746,83,0.06575342465753424,-0.0531379289988643,2730.0,158.85,0.588235294117651
2204,101.4,103.1,0.1481,2,0.06027397260273973,-0.03139794236245844,2790.0,102.25,0.588235294117651
1096,199.8,201.5,0.2159,582,0.024657534246575342,-0.07162274367296735,2680.0,200.65,0.588235294117651
2201,114.9,116.6,0.1548,5,0.06027397260273973,-0.0367887909973348,2775.0,115.75,0.588235294117651
62,207.9,209.6,0.0,17,0.0027397260273972603,-0.07536106578357445,2670.0,208.75,0.588235294117651
2068,113.9,115.6,0.1536,7930,0.057534246575342465,-0.0367887909973348,2775.0,114.75,0.588235294117651
2063,136.9,138.6,0.164,2247,0.057534246575342465,-0.045838626517252706,2750.0,137.75,0.588235294117651
2061,146.3,148.0,0.1684,1571,0.057534246575342465,-0.04948161779575385,2740.0,147.15,0.588235294117651
2060,151.0,152.7,0.1705,5108,0.057534246575342465,-0.05130810232178815,2735.0,151.85,0.588235294117651
2058,160.4,162.1,0.1741,442,0.057534246575342465,-0.054971110080525236,2725.0,161.25,0.588235294117651
2051,194.0,195.7,0.1893,62,0.057534246575342465,-0.06789834458198497,2690.0,194.85,0.588235294117651
2048,208.5,210.2,0.1953,705,0.057534246575342465,-0.07349015784776276,2675.0,209.35,0.588235294117651
2047,213.4,215.1,0.1979,902,0.057534246575342465,-0.07536106578357445,2670.0,214.25,0.588235294117651
1857,164.5,166.2,0.1743,32,0.0547945205479452,-0.05680765788782678,2720.0,165.35,0.588235294117651
1863,136.0,137.7,0.1612,2,0.0547945205479452,-0.045838626517252706,2750.0,136.85,0.588235294117651
1100,189.9,191.6,0.2108,516,0.024657534246575342,-0.06789834458198497,2690.0,190.75,0.588235294117651
61,212.9,214.6,0.0,2,0.0027397260273972603,-0.07723548057792484,2665.0,213.75,0.588235294117651
3526,138.9,140.6,0.1543,12,0.1232876712328767,-0.04220885846667405,2760.0,139.75,0.588235294117651
1078,244.5,246.2,0.2399,35,0.024657534246575342,-0.08855635620240704,2635.0,245.35,0.588235294117651
613,101.4,103.1,0.1598,62,0.021917808219178082,-0.03498861049318696,2780.0,102.25,0.588235294117651
1076,249.5,251.2,0.2447,48,0.024657534246575342,-0.09045569200605948,2630.0,250.35,0.588235294117651
1515,119.0,120.7,0.1574,1,0.0410958904109589,-0.04039890322143458,2765.0,119.85,0.5882352941176461
1375,122.2,123.9,0.1557,1,0.03561643835616438,-0.04220885846667405,2760.0,123.05000000000001,0.5882352941176461
616,87.0,88.7,0.1498,51,0.021917808219178082,-0.02960743158867024,2795.0,87.85,0.5882352941176461
617,82.3,84.0,0.1472,43,0.021917808219178082,-0.027820121014574394,2800.0,83.15,0.5882352941176461
1383,84.3,86.0,0.1339,202,0.03561643835616438,-0.027820121014574394,2800.0,85.15,0.5882352941176461
1378,107.8,109.5,0.1473,3,0.03561643835616438,-0.0367887909973348,2775.0,108.65,0.5882352941176461
1377,112.6,114.3,0.1503,3,0.03561643835616438,-0.038592217996485594,2770.0,113.44999999999999,0.5882352941176461
460,119.0,120.7,0.1617,7,0.01643835616438356,-0.04220885846667405,2760.0,119.85,0.5882352941176461
618,77.6,79.3,0.1441,73,0.021917808219178082,-0.026035999221073018,2805.0,78.44999999999999,0.5882352941176461
1517,109.6,111.3,0.1526,7,0.0410958904109589,-0.0367887909973348,2775.0,110.44999999999999,0.5882352941176461
471,65.5,67.2,0.1286,68,0.01643835616438356,-0.022477276604078996,2815.0,66.35,0.5882352941176461
1144,83.1,84.8,0.1491,2112,0.024657534246575342,-0.027820121014574394,2800.0,83.94999999999999,0.5882352941176461
1142,87.8,89.5,0.1523,323,0.024657534246575342,-0.02960743158867024,2795.0,88.65,0.5882352941176461
1140,92.5,94.2,0.1551,700,0.024657534246575342,-0.03139794236245844,2790.0,93.35,0.5882352941176461
1516,114.3,116.0,0.1551,2,0.0410958904109589,-0.038592217996485594,2770.0,115.15,0.5882352941176461
1523,82.0,83.7,0.1374,14,0.0410958904109589,-0.026035999221073018,2805.0,82.85,0.5882352941176461
1134,106.7,108.4,0.1626,1445,0.024657534246575342,-0.0367887909973348,2775.0,107.55000000000001,0.5882352941176461
1721,102.8,104.5,0.1521,82,0.04657534246575343,-0.03319166481648533,2785.0,103.65,0.5882352941176461
614,96.5,98.2,0.1552,30,0.021917808219178082,-0.03319166481648533,2785.0,97.35,0.5882352941176461
90,68.0,69.7,0.0,420,0.0027397260273972603,-0.02425505485007828,2810.0,68.85,0.5882352941176461
294,123.5,125.2,0.1928,109,0.00821917808219178,-0.04402209559085485,2755.0,124.35,0.5882352941176461
295,118.5,120.2,0.1856,393,0.00821917808219178,-0.04220885846667405,2760.0,119.35,0.5882352941176461
1717,121.3,123.0,0.1618,84,0.04657534246575343,-0.04039890322143458,2765.0,122.15,0.5882352941176461
299,98.7,100.4,0.1788,468,0.00821917808219178,-0.03498861049318696,2780.0,99.55000000000001,0.5882352941176461
2056,170.1,171.8,0.1799,8,0.057534246575342465,-0.058647584809833946,2715.0,170.95,0.5882352941176412
2057,165.2,166.9,0.1766,129,0.057534246575342465,-0.05680765788782678,2720.0,166.05,0.5882352941176412
2778,216.1,217.8,0.1913,4,0.08493150684931507,-0.07536106578357445,2670.0,216.95,0.5882352941176412
2059,155.7,157.4,0.1724,161,0.057534246575342465,-0.0531379289988643,2730.0,156.55,0.5882352941176412
2378,148.7,150.4,0.1708,55,0.06575342465753424,-0.04948161779575385,2740.0,149.55,0.5882352941176412
1120,140.7,142.4,0.184,2957,0.024657534246575342,-0.04948161779575385,2740.0,141.55,0.5882352941176412
3527,134.6,136.3,0.1528,13,0.1232876712328767,-0.04039890322143458,2765.0,135.45,0.5882352941176412
1713,140.1,141.8,0.1711,4,0.04657534246575343,-0.04765846323423877,2745.0,140.95,0.5882352941176412
1709,159.1,160.8,0.1794,426,0.04657534246575343,-0.054971110080525236,2725.0,159.95,0.5882352941176412
1706,173.6,175.3,0.1869,24,0.04657534246575343,-0.06049090330412315,2710.0,174.45,0.5882352941176412
4287,221.7,223.4,0.1753,4,0.2,-0.07162274367296735,2680.0,222.55,0.5882352941176412
4285,226.2,227.9,0.1766,210,0.2,-0.07349015784776276,2675.0,227.05,0.5882352941176412
2373,172.1,173.8,0.1805,3,0.06575342465753424,-0.058647584809833946,2715.0,172.95,0.5882352941176412
1372,136.6,138.3,0.1621,15,0.03561643835616438,-0.04765846323423877,2745.0,137.45,0.5882352941176412
3890,153.6,155.3,0.1556,1,0.16164383561643836,-0.045838626517252706,2750.0,154.45,0.5882352941176412
3248,152.7,154.4,0.162,160,0.10410958904109589,-0.04948161779575385,2740.0,153.55,0.5882352941176412
1118,145.6,147.3,0.187,152,0.024657534246575342,-0.05130810232178815,2735.0,146.45,0.5882352941176412
1688,261.6,263.4,0.2272,1,0.04657534246575343,-0.09426522042272713,2620.0,262.5,0.5555555555555696
2366,205.4,207.2,0.1942,7,0.06575342465753424,-0.07162274367296735,2680.0,206.3,0.5555555555555608
1862,140.8,142.6,0.1645,2,0.0547945205479452,-0.04765846323423877,2745.0,141.7,0.5555555555555608
273,228.3,230.1,0.0,720,0.00821917808219178,-0.0828798981976018,2650.0,229.2,0.5555555555555608
1710,154.3,156.1,0.1776,5,0.04657534246575343,-0.0531379289988643,2730.0,155.2,0.5555555555555608
1708,163.9,165.7,0.1822,1,0.04657534246575343,-0.05680765788782678,2720.0,164.8,0.5555555555555608
283,178.3,180.1,0.0,30,0.00821917808219178,-0.06418776518544925,2700.0,179.2,0.5555555555555608
607,130.4,132.2,0.1751,5,0.021917808219178082,-0.045838626517252706,2750.0,131.3,0.5555555555555608
3706,222.4,224.2,0.1793,91,0.14246575342465753,-0.07536106578357445,2670.0,223.3,0.5555555555555608
3238,175.3,177.1,0.1701,99,0.10410958904109589,-0.058647584809833946,2715.0,176.2,0.5555555555555608
1842,237.3,239.1,0.2067,13,0.0547945205479452,-0.08476847288546992,2645.0,238.2,0.5555555555555608
1847,212.8,214.6,0.1954,16,0.0547945205479452,-0.07536106578357445,2670.0,213.7,0.5555555555555608
1861,145.4,147.2,0.1657,2,0.0547945205479452,-0.04948161779575385,2740.0,146.3,0.5555555555555608
1714,135.3,137.1,0.1686,396,0.04657534246575343,-0.045838626517252706,2750.0,136.2,0.5555555555555608
3713,190.3,192.1,0.1687,1,0.14246575342465753,-0.062337625897287814,2705.0,191.2,0.5555555555555608
3236,179.9,181.7,0.1718,71,0.10410958904109589,-0.06049090330412315,2710.0,180.8,0.5555555555555608
3716,176.8,178.6,0.1642,259,0.14246575342465753,-0.05680765788782678,2720.0,177.7,0.5555555555555608
3712,194.9,196.7,0.1705,3964,0.14246575342465753,-0.06418776518544925,2700.0,195.8,0.5555555555555608
2370,186.3,188.1,0.1866,27,0.06575342465753424,-0.06418776518544925,2700.0,187.2,0.5555555555555608
2516,112.8,114.6,0.1491,2,0.07397260273972603,-0.03498861049318696,2780.0,113.69999999999999,0.5555555555555565
611,110.9,112.7,0.1636,2,0.021917808219178082,-0.038592217996485594,2770.0,111.80000000000001,0.5555555555555565
1716,125.9,127.7,0.164,21,0.04657534246575343,-0.04220885846667405,2760.0,126.80000000000001,0.5555555555555565
464,99.2,101.0,0.1477,5,0.01643835616438356,-0.03498861049318696,2780.0,100.1,0.5555555555555565
610,115.8,117.6,0.1675,2,0.021917808219178082,-0.04039890322143458,2765.0,116.69999999999999,0.5555555555555565
1138,97.2,99.0,0.1582,332,0.024657534246575342,-0.03319166481648533,2785.0,98.1,0.5555555555555565
307,59.7,61.5,0.1529,1224,0.00821917808219178,-0.020702653245710502,2820.0,60.6,0.5555555555555565
2199,123.9,125.7,0.1587,10,0.06027397260273973,-0.04039890322143458,2765.0,124.80000000000001,0.5555555555555565
1128,121.2,123.0,0.1728,646,0.024657534246575342,-0.04220885846667405,2760.0,122.1,0.5555555555555565
306,64.5,66.3,0.1571,1158,0.00821917808219178,-0.022477276604078996,2815.0,65.4,0.5555555555555565
1519,100.2,102.0,0.1473,1,0.0410958904109589,-0.03319166481648533,2785.0,101.1,0.5555555555555565
96,38.5,40.3,0.1428,505,0.0027397260273972603,-0.013635486022618026,2840.0,39.4,0.5555555555555565
305,69.2,71.0,0.1567,3801,0.00821917808219178,-0.02425505485007828,2810.0,70.1,0.5555555555555565
470,70.3,72.1,0.1336,17,0.01643835616438356,-0.02425505485007828,2810.0,71.19999999999999,0.5555555555555565
1379,103.0,104.8,0.1446,9,0.03561643835616438,-0.03498861049318696,2780.0,103.9,0.5555555555555565
2200,119.3,121.1,0.1564,5,0.06027397260273973,-0.038592217996485594,2770.0,120.19999999999999,0.5555555555555565
303,78.9,80.7,0.1619,3351,0.00821917808219178,-0.027820121014574394,2800.0,79.80000000000001,0.5555555555555565
1380,98.3,100.1,0.1422,11,0.03561643835616438,-0.03319166481648533,2785.0,99.19999999999999,0.5555555555555565
308,54.9,56.7,0.1478,3938,0.00821917808219178,-0.018931173597328366,2825.0,55.8,0.5555555555555542
454,148.7,150.5,0.1795,10,0.01643835616438356,-0.0531379289988643,2730.0,149.6,0.555555555555552
1715,130.6,132.4,0.1664,84,0.04657534246575343,-0.04402209559085485,2755.0,131.5,0.555555555555552
2065,127.6,129.4,0.16,644,0.057534246575342465,-0.04220885846667405,2760.0,128.5,0.555555555555552
1373,131.6,133.4,0.158,6,0.03561643835616438,-0.045838626517252706,2750.0,132.5,0.555555555555552
1711,149.5,151.3,0.175,25,0.04657534246575343,-0.05130810232178815,2735.0,150.4,0.555555555555552
1704,183.2,185.0,0.191,33,0.04657534246575343,-0.06418776518544925,2700.0,184.1,0.555555555555552
3694,278.7,280.5,0.1972,132,0.14246575342465753,-0.09808931686113065,2610.0,279.6,0.555555555555552
3244,161.6,163.4,0.1651,213,0.10410958904109589,-0.0531379289988643,2730.0,162.5,0.555555555555552
2198,128.5,130.3,0.1609,10,0.06027397260273973,-0.04220885846667405,2760.0,129.4,0.555555555555552
3246,157.1,158.9,0.1635,131,0.10410958904109589,-0.05130810232178815,2735.0,158.0,0.555555555555552
2054,179.5,181.3,0.1829,50,0.057534246575342465,-0.062337625897287814,2705.0,180.4,0.555555555555552
3250,148.1,149.9,0.1601,180,0.10410958904109589,-0.04765846323423877,2745.0,149.0,0.555555555555552
1116,150.5,152.3,0.1911,1554,0.024657534246575342,-0.0531379289988643,2730.0,151.4,0.555555555555552
2358,244.1,245.9,0.21,536,0.06575342465753424,-0.08666062103750792,2640.0,245.0,0.555555555555552
2055,174.7,176.5,0.1808,97,0.057534246575342465,-0.06049090330412315,2710.0,175.6,0.555555555555552
3710,204.0,205.8,0.1734,114,0.14246575342465753,-0.06789834458198497,2690.0,204.9,0.555555555555552
2365,210.2,212.0,0.1961,3,0.06575342465753424,-0.07349015784776276,2675.0,211.1,0.555555555555552
1858,159.7,161.5,0.1725,32,0.0547945205479452,-0.054971110080525236,2725.0,160.6,0.555555555555552
267,258.3,260.1,0.2824,2,0.00821917808219178,-0.09426522042272713,2620.0,259.20000000000005,0.555555555555552
1855,174.2,176.0,0.1803,7,0.0547945205479452,-0.06049090330412315,2710.0,175.1,0.555555555555552
3524,147.6,149.4,0.1575,152,0.1232876712328767,-0.045838626517252706,2750.0,148.5,0.555555555555552
2786,178.2,180.0,0.1762,26,0.08493150684931507,-0.06049090330412315,2710.0,179.1,0.555555555555552
2045,223.0,224.8,0.2009,55,0.057534246575342465,-0.07911341540212498,2660.0,223.9,0.555555555555552
3228,198.5,200.3,0.1788,32,0.10410958904109589,-0.06789834458198497,2690.0,199.4,0.555555555555552
3234,184.6,186.4,0.1739,12,0.10410958904109589,-0.062337625897287814,2705.0,185.5,0.555555555555552
2050,198.7,200.5,0.1904,3,0.057534246575342465,-0.06975881023490467,2685.0,199.6,0.555555555555552
3702,241.0,242.8,0.1853,948,0.14246575342465753,-0.0828798981976018,2650.0,241.9,0.555555555555552
3224,207.8,209.7,0.1821,7,0.10410958904109589,-0.07162274367296735,2680.0,208.75,0.5263157894736905
3214,231.3,233.2,0.1898,7,0.10410958904109589,-0.08099488350183051,2655.0,232.25,0.5263157894736905
3700,250.3,252.2,0.1882,96,0.14246575342465753,-0.08666062103750792,2640.0,251.25,0.5263157894736905
3202,260.0,261.9,0.2002,22,0.10410958904109589,-0.09235864215214558,2625.0,260.95,0.5263157894736905
3200,264.8,266.7,0.2019,28,0.10410958904109589,-0.09426522042272713,2620.0,265.75,0.5263157894736905
3230,193.8,195.7,0.1772,87,0.10410958904109589,-0.06604133383477213,2695.0,194.75,0.5263157894736905
3198,269.6,271.5,0.2035,120,0.10410958904109589,-0.0961754406788465,2615.0,270.55,0.5263157894736905
